"asin","fnsku","product-name","fulfillment-center","country-code","longest-side","median-side","shortest-side","measurement-units","weight","weight-units","item-volume","volume-units","average-quantity-on-hand","average-quantity-pending-removal","estimated-total-item-volume","month-of-charge","storage-rate","currency","estimated-monthly-storage-fee","average-quantity-customer-orders"
"B0CQC5BJQ2","X001XAKEGT","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 670 / 675 (Grey)","BOM7","IN","15.40","12.50","5.30","centimeter","0.10","kilograms","0.0010","cubic meter","1.0","0.0","0.0003","2026-01","2083.88","INR","0.6137","0.71"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","BOM5","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","0.84","0.0","0.0009","2026-01","2083.88","INR","1.788","0.0"
"B0CQC5BJQ2","X001XAKEGT","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 670 / 675 (Grey)","BLR4","IN","15.40","12.50","5.30","centimeter","0.10","kilograms","0.0010","cubic meter","0.1","0.0","0.0001","2026-01","2083.88","INR","0.2124","0.0"
"B0CQC5BJQ2","X001XAKEGT","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 670 / 675 (Grey)","AMD2","IN","15.40","12.50","5.30","centimeter","0.10","kilograms","0.0010","cubic meter","0.35","0.0","0.0003","2026-01","2083.88","INR","0.6786","0.03"
"B0CQC5BJQ2","X001XAKEGT","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 670 / 675 (Grey)","BOM5","IN","15.40","12.50","5.30","centimeter","0.10","kilograms","0.0010","cubic meter","0.26","0.13","0.0001","2026-01","2083.88","INR","0.2773","0.0"
"B0CQC5BJQ2","X001XAKEGT","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 670 / 675 (Grey)","BLR7","IN","15.40","12.50","5.30","centimeter","0.10","kilograms","0.0010","cubic meter","3.87","0.0","0.0039","2026-01","2083.88","INR","8.155","0.03"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","HYD8","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","3.13","0.0","0.0031","2026-01","2083.88","INR","6.3907","0.13"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","BOM7","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","3.52","0.0","0.0036","2026-01","2083.88","INR","7.5","0.0"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","BLR8","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","3.26","0.0","0.0033","2026-01","2083.88","INR","6.8155","0.06"
"B0CH3L3PYX","X001UUN73J","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 5)","DEL5","IN","16.80","16.21","12.20","centimeter","0.37","kilograms","0.0033","cubic meter","0.74","0.0","0.0025","2026-01","2083.88","INR","5.122","0.0"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","BLR7","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","10.84","0.0","0.0109","2026-01","2083.88","INR","22.8128","0.13"
"B0CQC5BJQ2","X001XAKEGT","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 670 / 675 (Grey)","BOM5","IN","15.40","12.50","5.30","centimeter","0.10","kilograms","0.0010","cubic meter","1.48","0.0","0.0015","2026-01","2083.88","INR","3.0803","0.03"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","DEL4","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","4.0","0.0","0.0041","2026-01","2083.88","INR","8.521","0.0"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","BLR4","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","1.94","0.0","0.0020","2026-01","2083.88","INR","4.1306","0.0"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","BLR5","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","0.03","0.0","0.0000","2026-01","2083.88","INR","0.0649","0.0"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","AMD2","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","3.32","0.0","0.0034","2026-01","2083.88","INR","7.0752","0.0"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","BLR4","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","0.81","0.0","0.0007","2026-01","2083.88","INR","1.369","0.0"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","DED4","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","0.1","0.0","0.0001","2026-01","2083.88","INR","0.1711","0.0"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","DEL4","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","1.19","0.0","0.0009","2026-01","2083.88","INR","1.9591","0.03"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","BOM7","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","0.1","0.0","0.0001","2026-01","2083.88","INR","0.1711","0.0"
"B0CH3L3PYX","X001UUN73J","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 5)","BLR8","IN","16.80","16.21","12.20","centimeter","0.37","kilograms","0.0033","cubic meter","1.03","0.0","0.0033","2026-01","2083.88","INR","6.9218","0.03"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","DEL5","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","7.55","0.0","0.0060","2026-01","2083.88","INR","12.5748","0.1"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","HYD3","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","0.58","0.0","0.0005","2026-01","2083.88","INR","0.9796","0.0"
"B0CH3L3PYX","X001UUN73J","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 5)","BOM5","IN","16.80","16.21","12.20","centimeter","0.37","kilograms","0.0033","cubic meter","2.84","0.0","0.0093","2026-01","2083.88","INR","19.4493","0.03"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","DEL5","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","0.16","0.03","0.0001","2026-01","2083.88","INR","0.2183","0.0"
"B0CH3L3PYX","X001UUN73J","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 5)","BLR7","IN","16.80","16.21","12.20","centimeter","0.37","kilograms","0.0033","cubic meter","4.61","0.0","0.0149","2026-01","2083.88","INR","31.0092","0.13"
"B0CH3L3PYX","X001UUN73J","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 5)","HYD8","IN","16.80","16.21","12.20","centimeter","0.37","kilograms","0.0033","cubic meter","4.48","0.0","0.0145","2026-01","2083.88","INR","30.3188","0.1"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","AMD2","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","1.94","0.0","0.0015","2026-01","2083.88","INR","3.1747","0.06"
"B0CQC2FSMM","X001XAE9T7","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Black)","BOM7","IN","16.30","13.11","4.10","centimeter","0.10","kilograms","0.0009","cubic meter","0.26","0.0","0.0002","2026-01","2083.88","INR","0.4721","0.0"
"B0CQC2FSMM","X001XAE9T7","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Black)","AMD2","IN","16.30","13.11","4.10","centimeter","0.10","kilograms","0.0009","cubic meter","0.84","0.0","0.0007","2026-01","2083.88","INR","1.5342","0.0"
"B0CQC2FSMM","X001XAE9T7","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Black)","BLR4","IN","16.30","13.11","4.10","centimeter","0.10","kilograms","0.0009","cubic meter","0.06","0.0","0.0001","2026-01","2083.88","INR","0.1121","0.0"
"B0CQC2FSMM","X001XAE9T7","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Black)","HYD8","IN","16.30","13.11","4.10","centimeter","0.10","kilograms","0.0009","cubic meter","0.58","0.0","0.0005","2026-01","2083.88","INR","1.0563","0.0"
"B0CQC2FSMM","X001XAE9T7","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Black)","BLR7","IN","16.30","13.11","4.10","centimeter","0.10","kilograms","0.0009","cubic meter","2.74","0.0","0.0024","2026-01","2083.88","INR","4.9981","0.0"
"B0CQC2FSMM","X001XAE9T7","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Black)","BOM5","IN","16.30","13.11","4.10","centimeter","0.10","kilograms","0.0009","cubic meter","6.0","0.0","0.0052","2026-01","2083.88","INR","10.9402","0.0"
"B0BQMZGXJ4","X001OW23PL","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Blue Pack of 3)","HYD8","IN","18.30","14.91","7.80","centimeter","0.44","kilograms","0.0021","cubic meter","0.29","0.0","0.0006","2026-01","2083.88","INR","1.2864","0.0"
"B0BQMZGXJ4","X001OW23PL","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Blue Pack of 3)","BLR8","IN","18.30","14.91","7.80","centimeter","0.44","kilograms","0.0021","cubic meter","1.61","0.0","0.0034","2026-01","2083.88","INR","7.0103","0.03"
"B0BQMZGXJ4","X001OW23PL","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Blue Pack of 3)","BLR7","IN","18.30","14.91","7.80","centimeter","0.44","kilograms","0.0021","cubic meter","1.39","0.0","0.0030","2026-01","2083.88","INR","6.1664","0.0"
"B0BQMZGXJ4","X001OW23PL","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Blue Pack of 3)","BOM7","IN","18.30","14.91","7.80","centimeter","0.44","kilograms","0.0021","cubic meter","0.23","0.0","0.0005","2026-01","2083.88","INR","1.0208","0.0"
"B0CV16PGBY","X001YGBEHP","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo - Black","DEL5","IN","15.00","14.50","4.70","centimeter","0.12","kilograms","0.0010","cubic meter","6.35","0.0","0.0065","2026-01","2083.88","INR","13.5249","0.0"
"B0BQMZGXJ4","X001OW23PL","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Blue Pack of 3)","AMD2","IN","18.30","14.91","7.80","centimeter","0.44","kilograms","0.0021","cubic meter","3.0","0.71","0.0041","2026-01","2083.88","INR","8.6094","0.35"
"B0BQMZGXJ4","X001OW23PL","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Blue Pack of 3)","BLR4","IN","18.30","14.91","7.80","centimeter","0.44","kilograms","0.0021","cubic meter","0.65","0.0","0.0014","2026-01","2083.88","INR","2.8855","0.0"
"B0BQMZGXJ4","X001OW23PL","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Blue Pack of 3)","BOM5","IN","18.30","14.91","7.80","centimeter","0.44","kilograms","0.0021","cubic meter","0.23","0.0","0.0005","2026-01","2083.88","INR","1.0209","0.0"
"B0CH3F8952","X001UULHO5","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 2)","BLR5","IN","17.30","16.21","6.00","centimeter","0.15","kilograms","0.0017","cubic meter","0.1","0.0","0.0002","2026-01","2083.88","INR","0.3484","0.0"
"B0BQMZGXJ4","X001OW23PL","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Blue Pack of 3)","DEL5","IN","18.30","14.91","7.80","centimeter","0.44","kilograms","0.0021","cubic meter","3.9","0.19","0.0079","2026-01","2083.88","INR","16.4635","0.0"
"B0CH3F8952","X001UULHO5","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 2)","HYD8","IN","17.30","16.21","6.00","centimeter","0.15","kilograms","0.0017","cubic meter","0.19","0.0","0.0003","2026-01","2083.88","INR","0.5606","0.03"
"B0CH3F8952","X001UULHO5","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 2)","BLR7","IN","17.30","16.21","6.00","centimeter","0.15","kilograms","0.0017","cubic meter","0.29","0.0","0.0005","2026-01","2083.88","INR","1.015","0.0"
"B0CH3F8952","X001UULHO5","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 2)","BOM5","IN","17.30","16.21","6.00","centimeter","0.15","kilograms","0.0017","cubic meter","2.61","0.0","0.0043","2026-01","2083.88","INR","9.046","0.03"
"B0CH3F8952","X001UULHO5","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 2)","AMD2","IN","17.30","16.21","6.00","centimeter","0.15","kilograms","0.0017","cubic meter","3.0","0.0","0.0049","2026-01","2083.88","INR","10.1672","0.1"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","BOM5","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","12.42","0.0","0.0099","2026-01","2083.88","INR","20.6413","0.19"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","BLR7","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","20.94","0.0","0.0170","2026-01","2083.88","INR","35.3404","0.0"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","BOM7","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","0.58","0.0","0.0005","2026-01","2083.88","INR","1.0917","0.1"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","AMD2","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","2.65","0.0","0.0029","2026-01","2083.88","INR","6.0366","0.0"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","DEL5","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","0.32","0.16","0.0002","2026-01","2083.88","INR","0.3659","0.0"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","DEL4","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","0.19","0.0","0.0002","2026-01","2083.88","INR","0.4308","0.0"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","DEL5","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","5.23","0.0","0.0055","2026-01","2083.88","INR","11.5481","0.16"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","BLR8","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","4.45","0.0","0.0048","2026-01","2083.88","INR","10.0669","0.03"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","DEL5","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","0.1","0.03","0.0001","2026-01","2083.88","INR","0.1593","0.0"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","HYD8","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","8.55","0.0","0.0093","2026-01","2083.88","INR","19.3372","0.06"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","BLR5","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","0.06","0.0","0.0001","2026-01","2083.88","INR","0.1358","0.0"
"B0CH3F8952","X001UULHO5","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 2)","DEL5","IN","17.30","16.21","6.00","centimeter","0.15","kilograms","0.0017","cubic meter","8.58","0.0","0.0143","2026-01","2083.88","INR","29.7228","0.1"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","BLR4","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","0.32","0.0","0.0005","2026-01","2083.88","INR","1.0385","0.0"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","BOM7","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","0.71","0.0","0.0011","2026-01","2083.88","INR","2.201","0.03"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","BOM5","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","5.19","0.0","0.0080","2026-01","2083.88","INR","16.7172","0.03"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","HYD8","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","8.94","0.0","0.0139","2026-01","2083.88","INR","28.9616","0.0"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","BLR8","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","5.74","0.0","0.0089","2026-01","2083.88","INR","18.5937","0.0"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","AMD2","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","0.61","0.0","0.0009","2026-01","2083.88","INR","1.8765","0.03"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","DEL4","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","3.23","0.0","0.0038","2026-01","2083.88","INR","7.8424","0.81"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","BLR7","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","1.74","0.0","0.0027","2026-01","2083.88","INR","5.5409","0.03"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","BOM5","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","9.81","0.0","0.0106","2026-01","2083.88","INR","22.1165","0.1"
"B0BF57ZCLY","X001MUEH09","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Black)","DEL5","IN","16.10","14.71","3.20","centimeter","0.14","kilograms","0.0008","cubic meter","7.45","0.0","0.0057","2026-01","2083.88","INR","11.7841","0.0"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","BLR8","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","11.94","0.0","0.0096","2026-01","2083.88","INR","19.9332","0.13"
"B0BF57ZCLY","X001MUEH09","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Black)","HYD8","IN","16.10","14.71","3.20","centimeter","0.14","kilograms","0.0008","cubic meter","10.16","0.0","0.0077","2026-01","2083.88","INR","16.0681","0.0"
"B0BF57ZCLY","X001MUEH09","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Black)","BOM7","IN","16.10","14.71","3.20","centimeter","0.14","kilograms","0.0008","cubic meter","3.29","0.0","0.0025","2026-01","2083.88","INR","5.2046","0.0"
"B0CH3L3PYX","X001UUN73J","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 5)","AMD2","IN","16.80","16.21","12.20","centimeter","0.37","kilograms","0.0033","cubic meter","5.0","0.0","0.0166","2026-01","2083.88","INR","34.6087","0.0"
"B0BF57ZCLY","X001MUEH09","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Black)","DEL4","IN","16.10","14.71","3.20","centimeter","0.14","kilograms","0.0008","cubic meter","1.84","0.0","0.0014","2026-01","2083.88","INR","2.862","0.03"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","PNQ3","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","0.06","0.0","0.0000","2026-01","2083.88","INR","0.0708","0.03"
"B0DKP64DPR","X0028ESBT1","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet Advantage Ultra 2820 / 4929 (Grey)","BLR7","IN","16.00","15.19","4.50","centimeter","0.07","kilograms","0.0011","cubic meter","19.94","0.0","0.0218","2026-01","2083.88","INR","45.4191","0.0"
"B0FLY33H16","X002DK29S9","Crasome Large 28L Set of 4 Transparent Clothes Storage Bags | Saree Bags/Covers with Handle | Wardrobe Organizer with Zipper | Clear Storage Bags for Clothes, Lehenga, Blankets, Bedsheets (STB-PACK-4)","DEL5","IN","43.50","38.00","6.00","centimeter","1.06","kilograms","0.0099","cubic meter","0.1","0.0","0.0010","2026-01","2083.88","INR","2.0653","0.0"
"B0CTMJ1GV9","X001YAEPS1","Crasome Water Dispenser for 20 ltr / Litre Bottle Jar Cover with Transparent Strap - Grey Pack of 2 (DC-TS-G-2Q)","DEL5","IN","15.70","12.70","7.80","centimeter","0.15","kilograms","0.0016","cubic meter","13.97","0.0","0.0217","2026-01","2083.88","INR","45.2599","0.0"
"B0FLY33H16","X002DK29S9","Crasome Large 28L Set of 4 Transparent Clothes Storage Bags | Saree Bags/Covers with Handle | Wardrobe Organizer with Zipper | Clear Storage Bags for Clothes, Lehenga, Blankets, Bedsheets (STB-PACK-4)","BOM7","IN","43.50","38.00","6.00","centimeter","1.06","kilograms","0.0099","cubic meter","0.03","0.0","0.0003","2026-01","2083.88","INR","0.6196","0.0"
"B0BF57ZCLY","X001MUEH09","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Black)","BLR8","IN","16.10","14.71","3.20","centimeter","0.14","kilograms","0.0008","cubic meter","17.58","0.0","0.0133","2026-01","2083.88","INR","27.7991","0.0"
"B0CH3L3PYX","X001UUN73J","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 5)","BLR4","IN","16.80","16.21","12.20","centimeter","0.37","kilograms","0.0033","cubic meter","1.97","0.0","0.0065","2026-01","2083.88","INR","13.6368","0.0"
"B0CH3L3PYX","X001UUN73J","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Grey Pack of 5)","DED4","IN","16.80","16.21","12.20","centimeter","0.37","kilograms","0.0033","cubic meter","0.13","0.0","0.0001","2026-01","2083.88","INR","0.2065","0.1"
"B0BF57ZCLY","X001MUEH09","CRASOME Apron for Kitchen | Unisex Cooking Apron with 2 Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Black)","AMD2","IN","16.10","14.71","3.20","centimeter","0.14","kilograms","0.0008","cubic meter","30.0","0.0","0.0228","2026-01","2083.88","INR","47.4431","0.0"
"B0CQ8KNQMG","X001XA4ADR","CRASOME Non Woven Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 580 / 581 / 585 (Black)","HYD8","IN","15.60","12.09","4.30","centimeter","0.09","kilograms","0.0008","cubic meter","20.45","0.0","0.0165","2026-01","2083.88","INR","34.414","0.06"
