"asin","fnsku","product-name","fulfillment-center","country-code","longest-side","median-side","shortest-side","measurement-units","weight","weight-units","item-volume","volume-units","average-quantity-on-hand","average-quantity-pending-removal","estimated-total-item-volume","month-of-charge","storage-rate","currency","estimated-monthly-storage-fee","average-quantity-customer-orders"
"B0F4XM78MP","X002ACHJ5D","CRASOME Non Woven Dust Proof Water-Resistant Printer Cover For HP Laserjet Tank MFP 1188Fnw / 2606Sdw (Grey)","BOM7","IN","14.40","14.20","5.30","centimeter","0.12","kilograms","0.0011","cubic meter","1.61","0.0","0.0017","2026-02","2083.88","INR","3.6408","0.0"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","BLR7","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","14.54","0.0","0.0119","2026-02","2083.88","INR","24.7779","0.11"
"B0F4XM78MP","X002ACHJ5D","CRASOME Non Woven Dust Proof Water-Resistant Printer Cover For HP Laserjet Tank MFP 1188Fnw / 2606Sdw (Grey)","BLR4","IN","14.40","14.20","5.30","centimeter","0.12","kilograms","0.0011","cubic meter","3.21","0.0","0.0035","2026-02","2083.88","INR","7.2522","0.0"
"B0F4XM78MP","X002ACHJ5D","CRASOME Non Woven Dust Proof Water-Resistant Printer Cover For HP Laserjet Tank MFP 1188Fnw / 2606Sdw (Grey)","HYD8","IN","14.40","14.20","5.30","centimeter","0.12","kilograms","0.0011","cubic meter","0.93","0.0","0.0010","2026-02","2083.88","INR","2.1007","0.0"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","BLR8","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","3.0","0.0","0.0024","2026-02","2083.88","INR","4.9096","0.14"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","AMD2","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","3.57","0.0","0.0029","2026-02","2083.88","INR","6.0602","0.04"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","DEL4","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","1.64","0.0","0.0011","2026-02","2083.88","INR","2.3839","0.25"
"B0F4XM78MP","X002ACHJ5D","CRASOME Non Woven Dust Proof Water-Resistant Printer Cover For HP Laserjet Tank MFP 1188Fnw / 2606Sdw (Grey)","DEL5","IN","14.40","14.20","5.30","centimeter","0.12","kilograms","0.0011","cubic meter","1.21","0.0","0.0013","2026-02","2083.88","INR","2.7321","0.0"
"B0F4XM78MP","X002ACHJ5D","CRASOME Non Woven Dust Proof Water-Resistant Printer Cover For HP Laserjet Tank MFP 1188Fnw / 2606Sdw (Grey)","BOM5","IN","14.40","14.20","5.30","centimeter","0.12","kilograms","0.0011","cubic meter","6.46","0.0","0.0070","2026-02","2083.88","INR","14.5103","0.04"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","AMD2","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","1.43","0.0","0.0025","2026-02","2083.88","INR","5.2813","0.0"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","HYD8","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","2.32","0.0","0.0041","2026-02","2083.88","INR","8.5681","0.0"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","DEL5","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","1.32","0.0","0.0023","2026-02","2083.88","INR","4.8742","0.0"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","AMD2","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","0.04","0.0","0.0001","2026-02","2083.88","INR","0.1475","0.0"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","BOM5","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","2.18","0.0","0.0039","2026-02","2083.88","INR","8.0547","0.0"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","BLR8","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","1.89","0.0","0.0033","2026-02","2083.88","INR","6.9808","0.0"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","BOM7","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","1.71","0.0","0.0030","2026-02","2083.88","INR","6.3139","0.0"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","BLR7","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","2.79","0.0","0.0049","2026-02","2083.88","INR","10.3089","0.0"
"B0F4XM78MP","X002ACHJ5D","CRASOME Non Woven Dust Proof Water-Resistant Printer Cover For HP Laserjet Tank MFP 1188Fnw / 2606Sdw (Grey)","DEL4","IN","14.40","14.20","5.30","centimeter","0.12","kilograms","0.0011","cubic meter","3.18","0.0","0.0033","2026-02","2083.88","INR","6.9394","0.11"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","BLR4","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","2.93","0.0","0.0052","2026-02","2083.88","INR","10.8222","0.0"
"B0CTMTGSL9","X001YAFHAV","CRASOME Non-Woven Water Dispenser For 20 Ltr / Litre Bottle Jar Cover With Transparent Strap - Black (DC-TS-BLK)","HYD3","IN","16.10","13.41","4.00","centimeter","0.07","kilograms","0.0009","cubic meter","0.04","0.0","0.0000","2026-02","2083.88","INR","0.0708","0.0"
"B0CTMTGSL9","X001YAFHAV","CRASOME Non-Woven Water Dispenser For 20 Ltr / Litre Bottle Jar Cover With Transparent Strap - Black (DC-TS-BLK)","BLR7","IN","16.10","13.41","4.00","centimeter","0.07","kilograms","0.0009","cubic meter","46.89","0.0","0.0402","2026-02","2083.88","INR","83.8166","0.32"
"B0CTMTGSL9","X001YAFHAV","CRASOME Non-Woven Water Dispenser For 20 Ltr / Litre Bottle Jar Cover With Transparent Strap - Black (DC-TS-BLK)","BLR5","IN","16.10","13.41","4.00","centimeter","0.07","kilograms","0.0009","cubic meter","0.04","0.0","0.0000","2026-02","2083.88","INR","0.0708","0.0"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","BOM7","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","5.57","0.0","0.0046","2026-02","2083.88","INR","9.4944","0.04"
"B0F4XM78MP","X002ACHJ5D","CRASOME Non Woven Dust Proof Water-Resistant Printer Cover For HP Laserjet Tank MFP 1188Fnw / 2606Sdw (Grey)","BLR8","IN","14.40","14.20","5.30","centimeter","0.12","kilograms","0.0011","cubic meter","26.5","0.0","0.0287","2026-02","2083.88","INR","59.7348","0.07"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","BOM5","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","12.04","0.0","0.0098","2026-02","2083.88","INR","20.4348","0.14"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","HYD8","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","20.71","0.0","0.0168","2026-02","2083.88","INR","35.0101","0.32"
"B0CTMTGSL9","X001YAFHAV","CRASOME Non-Woven Water Dispenser For 20 Ltr / Litre Bottle Jar Cover With Transparent Strap - Black (DC-TS-BLK)","DED4","IN","16.10","13.41","4.00","centimeter","0.07","kilograms","0.0009","cubic meter","0.14","0.0","0.0000","2026-02","2083.88","INR","0.0531","0.11"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","DEL5","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","8.61","0.0","0.0069","2026-02","2083.88","INR","14.357","0.25"
"B0CTH4V3PZ","X001Y8E2H7","Crasome Dust & Water Proof Printer Cover for Canon Pixma G3000 / G3012 / G3010 / G2012 (Black)","BLR4","IN","15.60","11.99","4.40","centimeter","0.08","kilograms","0.0008","cubic meter","9.07","0.0","0.0075","2026-02","2083.88","INR","15.5724","0.0"
"B0F4XM78MP","X002ACHJ5D","CRASOME Non Woven Dust Proof Water-Resistant Printer Cover For HP Laserjet Tank MFP 1188Fnw / 2606Sdw (Grey)","AMD2","IN","14.40","14.20","5.30","centimeter","0.12","kilograms","0.0011","cubic meter","4.79","0.0","0.0052","2026-02","2083.88","INR","10.7338","0.04"
"B0CTMTGSL9","X001YAFHAV","CRASOME Non-Woven Water Dispenser For 20 Ltr / Litre Bottle Jar Cover With Transparent Strap - Black (DC-TS-BLK)","BLR5","IN","16.10","13.41","4.00","centimeter","0.07","kilograms","0.0009","cubic meter","0.29","0.04","0.0002","2026-02","2083.88","INR","0.4486","0.0"
"B0CTMTGSL9","X001YAFHAV","CRASOME Non-Woven Water Dispenser For 20 Ltr / Litre Bottle Jar Cover With Transparent Strap - Black (DC-TS-BLK)","DEL4","IN","16.10","13.41","4.00","centimeter","0.07","kilograms","0.0009","cubic meter","2.82","0.0","0.0023","2026-02","2083.88","INR","4.7502","0.18"
"B0DT93P6GL","X0027Y6GKN","CRASOME Set of 2 Wardrobe Organizer for Clothes with Handles, Storage Organizer for Clothes, Foldable Storage Baskets for Organizing Toys, Books, Storage Organizer with Handles (SOB1-M-BL-WH-2Q)","BLR7","IN","30.10","27.61","3.80","centimeter","1.13","kilograms","0.0032","cubic meter","1.0","0.0","0.0032","2026-02","2083.88","INR","6.5795","0.0"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","BOM5","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","2.14","0.0","0.0021","2026-02","2083.88","INR","4.4729","0.07"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","BOM7","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","1.57","0.0","0.0016","2026-02","2083.88","INR","3.393","0.0"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","BLR7","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","4.32","0.0","0.0044","2026-02","2083.88","INR","9.2408","0.04"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","DEL5","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","1.14","0.0","0.0010","2026-02","2083.88","INR","2.0712","0.18"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","BLR8","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","2.04","0.0","0.0021","2026-02","2083.88","INR","4.408","0.0"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","DEL4","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","2.11","0.0","0.0020","2026-02","2083.88","INR","4.2545","0.14"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","BLR4","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","2.46","0.0","0.0025","2026-02","2083.88","INR","5.3108","0.0"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","HYD8","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","1.82","0.0","0.0019","2026-02","2083.88","INR","3.93","0.0"
"B0CQCBB5LV","X001XAF347","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 750 / 790 (Grey)","AMD2","IN","15.70","13.21","5.00","centimeter","0.11","kilograms","0.0010","cubic meter","0.89","0.0","0.0009","2026-02","2083.88","INR","1.8352","0.04"
"B0DM1GM4RV","X0028EQLQL","Crasome Dust & Water Proof Printer Cover for Brother DCP-T226 / DCP-T426W (Black)","DEL4","IN","16.30","16.00","4.50","centimeter","0.09","kilograms","0.0012","cubic meter","2.5","0.0","0.0029","2026-02","2083.88","INR","6.1251","0.0"
"B0DM1GM4RV","X0028EQLQL","Crasome Dust & Water Proof Printer Cover for Brother DCP-T226 / DCP-T426W (Black)","BOM5","IN","16.30","16.00","4.50","centimeter","0.09","kilograms","0.0012","cubic meter","1.71","0.86","0.0010","2026-02","2083.88","INR","2.083","0.0"
"B0DM1GM4RV","X0028EQLQL","Crasome Dust & Water Proof Printer Cover for Brother DCP-T226 / DCP-T426W (Black)","BLR8","IN","16.30","16.00","4.50","centimeter","0.09","kilograms","0.0012","cubic meter","1.25","0.71","0.0006","2026-02","2083.88","INR","1.3218","0.0"
"B0CTMTGSL9","X001YAFHAV","CRASOME Non-Woven Water Dispenser For 20 Ltr / Litre Bottle Jar Cover With Transparent Strap - Black (DC-TS-BLK)","BLR4","IN","16.10","13.41","4.00","centimeter","0.07","kilograms","0.0009","cubic meter","10.75","0.0","0.0093","2026-02","2083.88","INR","19.349","0.0"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","DEL5","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","0.43","0.18","0.0002","2026-02","2083.88","INR","0.4957","0.0"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","BOM5","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","5.96","0.0","0.0057","2026-02","2083.88","INR","11.8195","0.0"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","AMD2","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","4.18","0.0","0.0040","2026-02","2083.88","INR","8.2849","0.0"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","HYD8","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","7.43","0.0","0.0070","2026-02","2083.88","INR","14.6519","0.04"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","BLR5","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","0.04","0.0","0.0000","2026-02","2083.88","INR","0.0767","0.0"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","DEL5","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","5.68","0.0","0.0053","2026-02","2083.88","INR","11.0466","0.11"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","DED4","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","0.07","0.0","0.0001","2026-02","2083.88","INR","0.1416","0.0"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","BLR8","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","0.11","0.0","0.0001","2026-02","2083.88","INR","0.1416","0.04"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","BLR7","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","3.25","0.0","0.0030","2026-02","2083.88","INR","6.1665","0.14"
"B0FW4VKZ9M","X002FRKYLT","Crasome Dust & Water Proof Printer Cover for Brother Ink Tank DCP-T535DW / DCP-T530DW / DCP-T436W / DCP-T430W (Grey)","BOM7","IN","15.40","13.41","4.60","centimeter","0.07","kilograms","0.0010","cubic meter","0.64","0.0","0.0005","2026-02","2083.88","INR","1.133","0.07"
"B0CV3MCTXC","X001YGGC8V","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Bajaj WX 1 | Bajaj WX 3 - Black","BLR8","IN","16.10","13.51","6.60","centimeter","0.12","kilograms","0.0014","cubic meter","12.5","0.29","0.0175","2026-02","2083.88","INR","36.5266","0.0"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","DEL5","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","1.07","0.43","0.0006","2026-02","2083.88","INR","1.3218","0.0"
"B0CTMTGSL9","X001YAFHAV","CRASOME Non-Woven Water Dispenser For 20 Ltr / Litre Bottle Jar Cover With Transparent Strap - Black (DC-TS-BLK)","BOM7","IN","16.10","13.41","4.00","centimeter","0.07","kilograms","0.0009","cubic meter","7.0","0.0","0.0060","2026-02","2083.88","INR","12.5274","0.04"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","HYD8","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","8.79","0.0","0.0086","2026-02","2083.88","INR","17.862","0.14"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","DEL5","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","6.04","0.0","0.0059","2026-02","2083.88","INR","12.2504","0.11"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","BLR4","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","7.96","0.0","0.0079","2026-02","2083.88","INR","16.4398","0.0"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","BLR5","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","0.18","0.07","0.0001","2026-02","2083.88","INR","0.2243","0.0"
"B0CH3JNFVV","X001UUJYRR","CRASOME Water Dispenser for 20 ltr / Litre Bottle Jar Cover (Black Pack of 2)","DEL4","IN","16.60","15.70","6.80","centimeter","0.15","kilograms","0.0018","cubic meter","1.96","0.0","0.0035","2026-02","2083.88","INR","7.2404","0.0"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","BOM5","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","10.04","0.0","0.0098","2026-02","2083.88","INR","20.364","0.18"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","HYD3","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","0.14","0.0","0.0001","2026-02","2083.88","INR","0.2891","0.0"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","BLR8","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","7.89","0.0","0.0076","2026-02","2083.88","INR","15.779","0.25"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","BLR7","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","22.04","0.0","0.0218","2026-02","2083.88","INR","45.378","0.07"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","BLR5","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","0.14","0.0","0.0001","2026-02","2083.88","INR","0.2892","0.0"
"B0DN9NPSCX","X0027X17MV","Crasome Dust & Water Proof Printer Cover for Canon Pixma E470 / E477 (Black)","AMD2","IN","15.20","12.80","5.10","centimeter","0.08","kilograms","0.0010","cubic meter","1.89","0.0","0.0019","2026-02","2083.88","INR","3.9064","0.0"
"B0CQC8G87Y","X001XAGTV3","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 529 / 589 (Black)","BLR4","IN","15.30","12.19","4.40","centimeter","0.09","kilograms","0.0008","cubic meter","0.79","0.0","0.0006","2026-02","2083.88","INR","1.3513","0.0"
"B0CQC8G87Y","X001XAGTV3","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 529 / 589 (Black)","BLR8","IN","15.30","12.19","4.40","centimeter","0.09","kilograms","0.0008","cubic meter","0.93","0.0","0.0008","2026-02","2083.88","INR","1.5932","0.0"
"B0CQC8G87Y","X001XAGTV3","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 529 / 589 (Black)","AMD2","IN","15.30","12.19","4.40","centimeter","0.09","kilograms","0.0008","cubic meter","1.57","0.0","0.0012","2026-02","2083.88","INR","2.5669","0.07"
"B0CQC8G87Y","X001XAGTV3","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 529 / 589 (Black)","BLR7","IN","15.30","12.19","4.40","centimeter","0.09","kilograms","0.0008","cubic meter","10.29","0.0","0.0084","2026-02","2083.88","INR","17.5434","0.04"
"B0CQC8G87Y","X001XAGTV3","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 529 / 589 (Black)","HYD8","IN","15.30","12.19","4.40","centimeter","0.09","kilograms","0.0008","cubic meter","0.46","0.0","0.0004","2026-02","2083.88","INR","0.7848","0.0"
"B0CQC8G87Y","X001XAGTV3","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 529 / 589 (Black)","DEL5","IN","15.30","12.19","4.40","centimeter","0.09","kilograms","0.0008","cubic meter","0.68","0.0","0.0005","2026-02","2083.88","INR","1.0976","0.04"
"B0CQC8G87Y","X001XAGTV3","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 529 / 589 (Black)","BOM7","IN","15.30","12.19","4.40","centimeter","0.09","kilograms","0.0008","cubic meter","0.21","0.0","0.0002","2026-02","2083.88","INR","0.36","0.0"
"B0CQC8G87Y","X001XAGTV3","Crasome Dust & Water Proof Printer Cover for HP Smart Tank All-in-One 529 / 589 (Black)","BOM5","IN","15.30","12.19","4.40","centimeter","0.09","kilograms","0.0008","cubic meter","1.04","0.0","0.0009","2026-02","2083.88","INR","1.7821","0.0"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","DEL4","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","0.82","0.25","0.0014","2026-02","2083.88","INR","2.9445","0.0"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","AMD2","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","0.04","0.0","0.0000","2026-02","2083.88","INR","0.0","0.04"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","HYD3","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","0.04","0.0","0.0001","2026-02","2083.88","INR","0.2065","0.0"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","BOM7","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","0.04","0.0","0.0001","2026-02","2083.88","INR","0.2065","0.0"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","BOM5","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","2.18","0.0","0.0049","2026-02","2083.88","INR","10.185","0.21"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","BLR8","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","0.25","0.0","0.0005","2026-02","2083.88","INR","1.0858","0.04"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","DEL5","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","0.07","0.0","0.0002","2026-02","2083.88","INR","0.36","0.0"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","DEL4","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","1.61","0.0","0.0037","2026-02","2083.88","INR","7.7537","0.11"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","HYD8","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","2.07","0.0","0.0049","2026-02","2083.88","INR","10.1319","0.11"
"B0FB3S1YZW","X002C2AN7H","Crasome Saree Bags/Covers for Storage Set of-4 Big Size With Zip Closure for Clothes Bags and Wardrobe Organizer With Transparent Window (SC-TS-4Q)","BLR4","IN","21.60","14.91","7.70","centimeter","0.47","kilograms","0.0025","cubic meter","0.5","0.0","0.0012","2026-02","2083.88","INR","2.5846","0.0"
