"asin","fnsku","product-name","fulfillment-center","country-code","longest-side","median-side","shortest-side","measurement-units","weight","weight-units","item-volume","volume-units","average-quantity-on-hand","average-quantity-pending-removal","estimated-total-item-volume","month-of-charge","storage-rate","currency","estimated-monthly-storage-fee","average-quantity-customer-orders"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BLR8","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","0.06","0.0","0.0001","2026-05","2083.88","INR","0.2065","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BOM7","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","0.35","0.0","0.0005","2026-05","2083.88","INR","1.0917","0.03"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","HYD8","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","2.87","0.0","0.0047","2026-05","2083.88","INR","9.7896","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","MAA4","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","0.35","0.0","0.0006","2026-05","2083.88","INR","1.192","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BOM5","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","1.71","0.0","0.0026","2026-05","2083.88","INR","5.4937","0.1"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BLR4","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","0.39","0.0","0.0006","2026-05","2083.88","INR","1.3277","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","DEL5","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","0.26","0.0","0.0004","2026-05","2083.88","INR","0.8851","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","AMD2","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","1.48","0.0","0.0024","2026-05","2083.88","INR","5.0453","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","AMD2","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","0.26","0.13","0.0001","2026-05","2083.88","INR","0.2714","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","HYD8","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","1.0","0.71","0.0003","2026-05","2083.88","INR","0.6019","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BLR7","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","0.06","0.0","0.0001","2026-05","2083.88","INR","0.2065","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BLR8","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","1.81","0.77","0.0007","2026-05","2083.88","INR","1.428","0.35"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","DEL5","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","2.84","0.71","0.0017","2026-05","2083.88","INR","3.6054","0.39"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BLR4","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","0.29","0.0","0.0003","2026-05","2083.88","INR","0.6019","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BLR7","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","0.06","0.0","0.0001","2026-05","2083.88","INR","0.1239","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","AMD2","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","0.23","0.13","0.0001","2026-05","2083.88","INR","0.2065","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","HYD8","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","2.0","0.0","0.0020","2026-05","2083.88","INR","4.1424","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BOM7","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","0.19","0.1","0.0001","2026-05","2083.88","INR","0.1888","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BOM5","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","1.55","0.52","0.0005","2026-05","2083.88","INR","1.1389","0.48"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","HYD8","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","10.71","0.0","0.0105","2026-05","2083.88","INR","21.9159","0.13"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BOM7","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","0.94","0.0","0.0009","2026-05","2083.88","INR","1.8824","0.03"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BOM5","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","3.03","0.0","0.0030","2026-05","2083.88","INR","6.2136","0.03"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BLR7","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","0.58","0.0","0.0006","2026-05","2083.88","INR","1.2038","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","BLR8","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","1.0","0.0","0.0034","2026-05","2083.88","INR","7.0103","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","AMD2","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","2.58","0.0","0.0025","2026-05","2083.88","INR","5.2813","0.03"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","DED4","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","1.06","0.0","0.0010","2026-05","2083.88","INR","2.0712","0.06"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","MAA4","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","4.52","0.0","0.0045","2026-05","2083.88","INR","9.3647","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BLR4","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","2.77","0.0","0.0028","2026-05","2083.88","INR","5.7356","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BLR8","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","7.42","0.0","0.0074","2026-05","2083.88","INR","15.366","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","BOM7","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","1.0","0.0","0.0034","2026-05","2083.88","INR","7.0102","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BLR8","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.23","0.0","0.0006","2026-05","2083.88","INR","1.251","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","CJB1","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.13","0.0","0.0003","2026-05","2083.88","INR","0.7081","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","DEL5","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","7.26","0.0","0.0071","2026-05","2083.88","INR","14.829","0.1"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","DEL4","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.35","0.16","0.0005","2026-05","2083.88","INR","1.0327","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BLR7","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","14.9","0.0","0.0381","2026-05","2083.88","INR","79.4792","0.26"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","CJB1","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","8.87","0.0","0.0088","2026-05","2083.88","INR","18.3695","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","DEL4","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","3.87","0.0","0.0038","2026-05","2083.88","INR","7.9544","0.03"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BOM5","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.19","0.0","0.0005","2026-05","2083.88","INR","1.0327","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","MAA4","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.16","0.13","0.0001","2026-05","2083.88","INR","0.1652","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","HYD8","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","8.0","0.0","0.0269","2026-05","2083.88","INR","56.0821","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BOM7","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.68","0.35","0.0009","2026-05","2083.88","INR","1.7939","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","BOM5","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","4.0","0.0","0.0135","2026-05","2083.88","INR","28.0411","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BLR7","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.48","0.32","0.0004","2026-05","2083.88","INR","0.8674","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","DEL5","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","3.0","0.0","0.0037","2026-05","2083.88","INR","7.6299","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","DEL4","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","3.0","0.0","0.0037","2026-05","2083.88","INR","7.6299","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","AMD2","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","2.0","0.0","0.0024","2026-05","2083.88","INR","5.0866","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","BOM5","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","23.0","0.0","0.0281","2026-05","2083.88","INR","58.4956","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","HYD8","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","4.0","0.0","0.0049","2026-05","2083.88","INR","10.1731","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","BLR8","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","3.55","0.0","0.0043","2026-05","2083.88","INR","8.9517","0.03"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","BOM7","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","1.9","0.0","0.0023","2026-05","2083.88","INR","4.8328","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","AMD2","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","1.1","0.0","0.0016","2026-05","2083.88","INR","3.334","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","HYD3","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","6.0","0.0","0.0087","2026-05","2083.88","INR","18.1098","0.03"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","BLR8","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","6.61","0.0","0.0096","2026-05","2083.88","INR","19.9569","0.03"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","HYD8","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","5.0","0.0","0.0071","2026-05","2083.88","INR","14.8644","0.1"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","MAA4","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","6.0","0.0","0.0087","2026-05","2083.88","INR","18.1983","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","CJB1","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","0.16","0.0","0.0002","2026-05","2083.88","INR","0.4839","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","CJB1","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","3.0","0.0","0.0043","2026-05","2083.88","INR","8.9162","0.06"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","BOM5","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","6.65","0.0","0.0097","2026-05","2083.88","INR","20.1693","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","DED4","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","0.71","0.0","0.0008","2026-05","2083.88","INR","1.5755","0.19"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","PNQ3","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","0.03","0.0","0.0000","2026-05","2083.88","INR","0.0885","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","BLR4","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","6.48","0.0","0.0094","2026-05","2083.88","INR","19.6558","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","BLR7","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","3.03","0.0","0.0044","2026-05","2083.88","INR","9.1877","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","DEL4","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","1.48","0.0","0.0021","2026-05","2083.88","INR","4.3962","0.03"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","DEL5","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","7.13","0.0","0.0182","2026-05","2083.88","INR","37.8366","0.16"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BLR5","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.03","0.0","0.0001","2026-05","2083.88","INR","0.1653","0.0"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","HYD3","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","1.81","0.0","0.0018","2026-05","2083.88","INR","3.7116","0.26"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","HYD8","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","0.94","0.71","0.0003","2026-05","2083.88","INR","0.5488","0.0"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","BOM7","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","0.77","0.0","0.0008","2026-05","2083.88","INR","1.6995","0.06"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","MAA4","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","9.35","0.0","0.0101","2026-05","2083.88","INR","21.013","0.58"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","BLR4","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","10.94","0.0","0.0126","2026-05","2083.88","INR","26.2117","0.0"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","AMD2","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","3.71","0.0","0.0042","2026-05","2083.88","INR","8.7451","0.06"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","BOM5","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","3.32","0.0","0.0037","2026-05","2083.88","INR","7.8128","0.06"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","HYD8","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","14.06","0.0","0.0338","2026-05","2083.88","INR","70.3564","1.1"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","DEL4","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","12.61","0.0","0.0310","2026-05","2083.88","INR","64.6032","0.71"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","CJB1","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","15.23","0.0","0.0170","2026-05","2083.88","INR","35.482","0.42"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","DEL5","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","17.52","0.0","0.0254","2026-05","2083.88","INR","52.9547","0.06"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","DED4","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","2.74","0.0","0.0069","2026-05","2083.88","INR","14.3333","0.1"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","BLR8","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","6.68","0.0","0.0073","2026-05","2083.88","INR","15.2361","0.32"
"B0F916GTW7","X002BBNFU1","Crasome Dust Proof Water Resistant Kitchen Wet Grinder Cover for 2 Litre Table Top Ultra Grind+ Gold - Grey","BLR7","IN","16.50","15.49","4.50","centimeter","0.12","kilograms","0.0011","cubic meter","3.68","0.0","0.0039","2026-05","2083.88","INR","8.1964","0.26"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","PNQ3","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.35","0.0","0.0009","2026-05","2083.88","INR","1.9002","0.0"
