"asin","fnsku","product-name","fulfillment-center","country-code","longest-side","median-side","shortest-side","measurement-units","weight","weight-units","item-volume","volume-units","average-quantity-on-hand","average-quantity-pending-removal","estimated-total-item-volume","month-of-charge","storage-rate","currency","estimated-monthly-storage-fee","average-quantity-customer-orders"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","DEL4","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","0.26","0.13","0.0001","2026-03","2083.88","INR","0.2655","0.0"
"B0BFB324WC","X001MVG9F9","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","HYD8","IN","16.00","14.10","3.70","centimeter","0.14","kilograms","0.0008","cubic meter","0.1","0.0","0.0001","2026-03","2083.88","INR","0.177","0.0"
"B0BFB324WC","X001MVG9F9","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","BLR8","IN","16.00","14.10","3.70","centimeter","0.14","kilograms","0.0008","cubic meter","0.26","0.0","0.0001","2026-03","2083.88","INR","0.2242","0.13"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","BLR7","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","4.29","0.0","0.0042","2026-03","2083.88","INR","8.6979","0.03"
"B0BFB324WC","X001MVG9F9","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","DEL5","IN","16.00","14.10","3.70","centimeter","0.14","kilograms","0.0008","cubic meter","1.87","0.0","0.0015","2026-03","2083.88","INR","3.2042","0.03"
"B0BFB324WC","X001MVG9F9","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","AMD2","IN","16.00","14.10","3.70","centimeter","0.14","kilograms","0.0008","cubic meter","1.23","0.0","0.0010","2026-03","2083.88","INR","2.142","0.0"
"B0BFB324WC","X001MVG9F9","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","BOM7","IN","16.00","14.10","3.70","centimeter","0.14","kilograms","0.0008","cubic meter","0.16","0.0","0.0001","2026-03","2083.88","INR","0.2242","0.03"
"B0BFB324WC","X001MVG9H7","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","DEL5","IN","16.30","15.01","3.50","centimeter","0.14","kilograms","0.0009","cubic meter","0.39","0.0","0.0003","2026-03","2083.88","INR","0.5901","0.06"
"B0BFB324WC","X001MVG9H7","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","BOM5","IN","16.30","15.01","3.50","centimeter","0.14","kilograms","0.0009","cubic meter","1.0","0.0","0.0009","2026-03","2083.88","INR","1.7821","0.0"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","BLR8","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","8.77","0.0","0.0086","2026-03","2083.88","INR","17.8444","0.03"
"B0BFB324WC","X001MVHN7R","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","DEL4","IN","16.10","11.81","3.30","centimeter","0.14","kilograms","0.0006","cubic meter","9.0","0.0","0.0057","2026-03","2083.88","INR","11.79","0.0"
"B0BFB324WC","X001MVHN7R","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","BOM7","IN","16.10","11.81","3.30","centimeter","0.14","kilograms","0.0006","cubic meter","0.29","0.0","0.0002","2026-03","2083.88","INR","0.3777","0.0"
"B0BFB324WC","X001MVHN7R","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","DEL5","IN","16.10","11.81","3.30","centimeter","0.14","kilograms","0.0006","cubic meter","4.77","0.0","0.0030","2026-03","2083.88","INR","6.2491","0.0"
"B0BFB324WC","X001MVHN7R","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","BLR7","IN","16.10","11.81","3.30","centimeter","0.14","kilograms","0.0006","cubic meter","13.0","0.0","0.0081","2026-03","2083.88","INR","16.9001","0.1"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","BOM5","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","5.42","0.0","0.0053","2026-03","2083.88","INR","11.0052","0.03"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","AMD2","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","3.32","0.0","0.0032","2026-03","2083.88","INR","6.6562","0.06"
"B0FTM43TZ6","X002FRPC3T","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Grey)","AMD2","IN","15.80","12.90","5.70","centimeter","0.02","kilograms","0.0012","cubic meter","2.0","0.0","0.0023","2026-03","2083.88","INR","4.8387","0.0"
"B0FTM43TZ6","X002FRPC3T","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Grey)","BOM5","IN","15.80","12.90","5.70","centimeter","0.02","kilograms","0.0012","cubic meter","8.68","0.0","0.0101","2026-03","2083.88","INR","21.0013","0.0"
"B0FTM43TZ6","X002FRPC3T","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Grey)","HYD8","IN","15.80","12.90","5.70","centimeter","0.02","kilograms","0.0012","cubic meter","0.55","0.0","0.0006","2026-03","2083.88","INR","1.3336","0.0"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","BOM7","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","2.87","0.0","0.0028","2026-03","2083.88","INR","5.8595","0.0"
"B0FTM43TZ6","X002FRPC3T","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Grey)","BLR8","IN","15.80","12.90","5.70","centimeter","0.02","kilograms","0.0012","cubic meter","4.32","0.0","0.0050","2026-03","2083.88","INR","10.4505","0.0"
"B0FTM43TZ6","X002FRPC3T","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Grey)","BLR7","IN","15.80","12.90","5.70","centimeter","0.02","kilograms","0.0012","cubic meter","6.97","0.0","0.0081","2026-03","2083.88","INR","16.8647","0.0"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","DEL5","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","5.39","0.0","0.0052","2026-03","2083.88","INR","10.7987","0.1"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","HYD8","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","1.39","0.0","0.0013","2026-03","2083.88","INR","2.7793","0.03"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BOM5","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","2.0","0.0","0.0033","2026-03","2083.88","INR","6.8214","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","DEL5","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","2.0","0.0","0.0032","2026-03","2083.88","INR","6.7212","0.03"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BLR7","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","1.94","0.0","0.0032","2026-03","2083.88","INR","6.6149","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BLR8","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","0.74","0.0","0.0012","2026-03","2083.88","INR","2.5256","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","BOM7","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","1.74","0.0","0.0026","2026-03","2083.88","INR","5.3875","0.16"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","HYD8","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","3.03","0.0","0.0030","2026-03","2083.88","INR","6.2786","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BLR7","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","1.0","0.0","0.0010","2026-03","2083.88","INR","2.0712","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BLR8","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","7.0","0.0","0.0070","2026-03","2083.88","INR","14.4985","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BOM7","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","1.0","0.0","0.0010","2026-03","2083.88","INR","2.0712","0.0"
"B0FTM43TZ6","X002FRPC3T","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Grey)","DEL5","IN","15.80","12.90","5.70","centimeter","0.02","kilograms","0.0012","cubic meter","20.0","0.0","0.0232","2026-03","2083.88","INR","48.3877","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","BOM5","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","8.0","0.0","0.0080","2026-03","2083.88","INR","16.5697","0.0"
"B0FTM35K6D","X002FRQFCB","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Black)","AMD2","IN","15.90","13.00","4.80","centimeter","0.07","kilograms","0.0010","cubic meter","1.0","0.0","0.0010","2026-03","2083.88","INR","2.0712","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BOM5","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","2.35","0.0","0.0023","2026-03","2083.88","INR","4.8682","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","DEL4","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","2.16","0.0","0.0021","2026-03","2083.88","INR","4.4729","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","DEL5","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","1.13","0.0","0.0010","2026-03","2083.88","INR","2.1361","0.1"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BLR4","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","1.77","0.0","0.0018","2026-03","2083.88","INR","3.6645","0.0"
"B0CY834BP1","X001ZIUUQD","Crasome Dust Proof Water-resistant Printer Cover for HP Deskjet All-in-One 4826 (Grey)","HYD8","IN","15.10","12.60","8.60","centimeter","0.20","kilograms","0.0016","cubic meter","2.0","0.0","0.0033","2026-03","2083.88","INR","6.8214","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BLR8","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","2.29","0.0","0.0023","2026-03","2083.88","INR","4.7443","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BLR7","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","3.87","0.0","0.0037","2026-03","2083.88","INR","7.8069","0.1"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BOM7","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","0.61","0.0","0.0006","2026-03","2083.88","INR","1.2628","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","AMD2","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","0.48","0.0","0.0005","2026-03","2083.88","INR","0.9913","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BLR5","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","0.06","0.0","0.0001","2026-03","2083.88","INR","0.1239","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","BOM5","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","0.23","0.16","0.0001","2026-03","2083.88","INR","0.1475","0.0"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","DEL4","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","9.29","0.0","0.0090","2026-03","2083.88","INR","18.8475","0.06"
"B0BFB324WC","X001MVHN7R","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","AMD2","IN","16.10","11.81","3.30","centimeter","0.14","kilograms","0.0006","cubic meter","8.0","0.0","0.0050","2026-03","2083.88","INR","10.4799","0.0"
"B0FTM43TZ6","X002FRPC3T","Crasome Dust & Water Proof Printer Cover for Canon Pixma MG3070S / MG2577s (Grey)","BOM7","IN","15.80","12.90","5.70","centimeter","0.02","kilograms","0.0012","cubic meter","7.0","0.0","0.0081","2026-03","2083.88","INR","16.9354","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BLR8","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","6.45","0.0","0.0164","2026-03","2083.88","INR","34.1486","0.16"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BLR8","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.45","0.32","0.0003","2026-03","2083.88","INR","0.7081","0.0"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","HYD3","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","1.61","0.0","0.0015","2026-03","2083.88","INR","3.2279","0.03"
"B0BFB324WC","X001MVG9F9","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","BLR7","IN","16.00","14.10","3.70","centimeter","0.14","kilograms","0.0008","cubic meter","19.87","0.0","0.0166","2026-03","2083.88","INR","34.5379","0.03"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","DED4","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","0.55","0.0","0.0005","2026-03","2083.88","INR","1.1211","0.0"
"B0CQCQJZH5","X001XAXI8P","Crasome Dust & Water Proof Printer Cover for HP LaserJet Pro MFP M126nw (Black)","HYD8","IN","15.90","11.81","5.30","centimeter","0.11","kilograms","0.0010","cubic meter","7.68","0.0","0.0076","2026-03","2083.88","INR","15.9088","0.0"
"B0BFB324WC","X001MVG9F9","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","BLR5","IN","16.00","14.10","3.70","centimeter","0.14","kilograms","0.0008","cubic meter","0.1","0.0","0.0001","2026-03","2083.88","INR","0.177","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","HYD8","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.61","0.52","0.0002","2026-03","2083.88","INR","0.4898","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","DEL5","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.26","0.16","0.0003","2026-03","2083.88","INR","0.5429","0.0"
"B0G42PN4TM","X002GIZNDL","Crasome Dust Proof Water-resistant Printer Cover for HP Laser 1008w / 1008a (Grey_1)","BLR4","IN","13.50","11.51","6.30","centimeter","0.06","kilograms","0.0010","cubic meter","5.35","0.0","0.0052","2026-03","2083.88","INR","10.9226","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","DEL5","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","1.94","0.0","0.0048","2026-03","2083.88","INR","9.9903","0.1"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","AMD2","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.65","0.45","0.0005","2026-03","2083.88","INR","1.0858","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BOM5","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.55","0.35","0.0005","2026-03","2083.88","INR","1.0858","0.0"
"B0BFB324WC","X001MVHN7R","CRASOME Dust Proof Washable Kitchen Wet Grinder Cover for 2Litre Table Top Butterfly Rhino | Butterfly Smart | Butterfly Hippo CSM-BJ (Blue), Polyester","BOM5","IN","16.10","11.81","3.30","centimeter","0.14","kilograms","0.0006","cubic meter","20.97","0.0","0.0132","2026-03","2083.88","INR","27.4687","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","HYD8","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","8.0","0.0","0.0269","2026-03","2083.88","INR","56.0821","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","BLR8","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","1.0","0.0","0.0034","2026-03","2083.88","INR","7.0103","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","BLR7","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","13.0","0.0","0.0437","2026-03","2083.88","INR","91.1332","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","BOM7","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","1.0","0.0","0.0034","2026-03","2083.88","INR","7.0102","0.0"
"B0G4CH2NLK","X002GTLRH1","CRASOME PVC Set of 3 Multipurpose Transparent Toiletry Bag for Unisex, Wash Bag Pouch for Travel Kit | Travel Pouch for Makeup Cosmetic, Travel Organizer for Toiletries (CTSP1-3Q-Grey)","BOM5","IN","31.40","23.29","4.60","centimeter","0.33","kilograms","0.0034","cubic meter","4.0","0.0","0.0135","2026-03","2083.88","INR","28.0411","0.0"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BLR5","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","0.06","0.0","0.0002","2026-03","2083.88","INR","0.3245","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","HYD3","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","1.39","0.0","0.0020","2026-03","2083.88","INR","4.2133","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","DED4","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","0.45","0.0","0.0006","2026-03","2083.88","INR","1.2745","0.03"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","DEL4","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","0.06","0.0","0.0000","2026-03","2083.88","INR","0.0885","0.03"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","AMD2","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","0.68","0.0","0.0010","2026-03","2083.88","INR","2.0653","0.0"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","HYD8","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","2.23","0.0","0.0030","2026-03","2083.88","INR","6.2786","0.16"
"B0DK1J5N5C","X0025J4BQV","Crasome Packing Cubes for Travel, Travel Organizer for Men & Women, Toiletries & Clothes Storage Bags, Travel Organizer Packing Bags, Pack of 3 (Cube1-Grey-Pack3)","BLR7","IN","23.10","13.59","8.30","centimeter","0.45","kilograms","0.0026","cubic meter","34.32","0.0","0.0878","2026-03","2083.88","INR","183.0041","0.61"
"B0BQMTTDQQ","X001OW1WJ9","CRASOME Kitchen Apron for Men & Women | Unisex Cooking Apron with 2 Front Pockets and Adjustable Straps | Apron for Chef, Hotel, Cafe, Restaurant, Gardening, Workshop (Tan Pack of 2)","BLR8","IN","17.80","14.10","5.80","centimeter","0.28","kilograms","0.0015","cubic meter","0.81","0.0","0.0012","2026-03","2083.88","INR","2.4548","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","BOM5","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","9.19","0.0","0.0112","2026-03","2083.88","INR","23.3735","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","HYD8","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","0.9","0.0","0.0011","2026-03","2083.88","INR","2.2128","0.03"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","BLR7","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","4.16","0.0","0.0051","2026-03","2083.88","INR","10.5803","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","BOM5","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","0.06","0.06","0.0000","2026-03","2083.88","INR","0.0","0.0"
"B0C9X4MBQ3","X001T7PV5F","CRASOME Polyester Storage Organizer Gadget Pouch for USB Cable, Earphone, Power Bank, Charger, Hard Disk, Pen Drive, Travel Gadgets Organiser Bag, Laptop Charger Pouch (CP1-Black)","BOM7","IN","22.00","15.39","3.60","centimeter","0.10","kilograms","0.0012","cubic meter","3.48","0.0","0.0042","2026-03","2083.88","INR","8.7745","0.03"
